id_contrato,idade,renda_mensal,tempo_emprego_anos,score_credito,dividas_ativas,possui_imovel,finalidade,valor_emprestimo,prazo_meses,inadimplente
101955,43,3098.13,3.7,869,2,sim,reforma,5200.0,24,0
101956,28,1412.0,4.7,534,0,nao,negocio,1100.0,60,1
101957,51,3837.71,6.0,723,1,sim,reforma,9100.0,60,0
101958,26,,1.2,709,0,nao,pessoal,19000.0,48,0
101959,37,5218.98,10.2,793,1,nao,veiculo,19200.0,24,0
101960,33,3076.04,7.5,424,1,nao,veiculo,6100.0,48,1
101961,42,1412.0,,756,0,sim,pessoal,5200.0,36,0
101962,32,1451.11,,632,2,nao,reforma,4100.0,36,1
101963,37,11122.71,,562,1,sim,reforma,15200.0,36,0
101964,37,1972.86,17.9,607,2,nao,educacao,5600.0,36,0
101965,31,7334.89,,775,1,nao,pessoal,40100.0,24,0
101966,46,2378.64,12.5,735,0,sim,reforma,7000.0,36,0
101967,43,3482.4,2.0,623,2,nao,veiculo,4900.0,12,1
101968,39,5193.05,6.1,492,1,nao,pessoal,51200.0,60,1
101969,35,2238.15,3.2,501,1,nao,veiculo,4300.0,60,0
101970,50,9948.08,,738,0,nao,veiculo,43500.0,24,0
101971,37,3751.02,9.8,474,1,nao,veiculo,21700.0,60,1
101972,36,4581.86,7.4,625,1,nao,educacao,20700.0,48,0
101973,41,3250.57,4.1,989,1,nao,pessoal,9900.0,60,0
101974,60,5953.37,28.4,700,0,sim,veiculo,7000.0,60,0
101975,24,7272.74,5.4,736,0,nao,pessoal,51400.0,24,0
101976,49,3816.25,3.3,502,1,sim,pessoal,6600.0,60,0
101977,18,7249.71,2.0,480,3,sim,pessoal,45500.0,12,1
101978,43,2750.26,5.0,743,1,sim,reforma,18700.0,60,0
101979,59,6308.6,2.3,603,1,nao,veiculo,10600.0,36,0
101980,46,5203.28,18.3,793,3,nao,veiculo,8700.0,48,0
101981,42,2115.7,2.0,659,2,sim,veiculo,5800.0,24,0
101982,33,3858.03,2.1,1000,3,nao,pessoal,23400.0,12,1
101983,40,3739.12,2.0,579,0,sim,pessoal,9100.0,24,0
101984,37,2250.43,0.4,691,0,nao,veiculo,8300.0,12,0
101985,31,4074.17,0.8,537,0,sim,educacao,10600.0,36,0
101986,37,3899.46,1.0,787,1,nao,educacao,21900.0,24,0
101987,42,,0.5,710,1,nao,pessoal,8700.0,60,0
101988,31,3222.15,,528,2,nao,veiculo,7300.0,60,0
101989,30,,8.7,612,0,nao,veiculo,5900.0,36,0
101990,24,2493.19,0.9,831,1,nao,educacao,4600.0,60,0
101991,45,4248.5,1.7,816,0,nao,pessoal,28200.0,36,0
101992,47,2819.7,14.7,469,1,sim,pessoal,8000.0,60,0
101993,43,16598.6,3.2,592,0,sim,negocio,32800.0,48,0
101994,52,1908.9,,890,1,sim,pessoal,2500.0,48,0
101995,41,2730.29,2.9,631,0,sim,negocio,8100.0,24,0
101996,45,2978.73,17.8,677,0,sim,veiculo,6400.0,48,0
101997,44,11955.54,5.2,787,0,sim,veiculo,22800.0,48,0
101998,39,1781.37,,480,1,nao,pessoal,3900.0,12,0
101999,34,4388.5,18.0,531,0,nao,negocio,16500.0,12,0
102000,67,4750.63,17.3,611,2,sim,pessoal,8300.0,60,0
102001,35,4221.69,10.6,810,2,nao,veiculo,12300.0,60,0
102002,32,6687.42,0.0,786,1,sim,pessoal,39800.0,36,0
102003,45,7678.03,6.1,747,2,sim,pessoal,19300.0,24,0
102004,43,3004.31,27.0,635,0,sim,reforma,5600.0,36,0
102005,23,3348.96,0.4,800,0,nao,pessoal,22100.0,12,1
102006,53,1486.47,17.5,633,1,sim,reforma,4900.0,60,0
102007,39,3888.24,9.3,728,1,nao,reforma,12300.0,12,0
102008,27,2053.53,2.3,772,1,nao,veiculo,9800.0,24,0
102009,54,,10.5,874,0,sim,reforma,12400.0,36,0
102010,48,1606.77,0.4,646,0,sim,pessoal,5900.0,48,0
102011,25,3865.71,2.1,606,0,nao,educacao,5300.0,60,1
102012,61,1629.95,0.3,821,0,sim,pessoal,3400.0,36,1
102013,48,4405.0,2.6,831,0,sim,veiculo,47100.0,24,0
102014,40,1896.9,6.9,582,2,sim,educacao,3600.0,12,0
102015,59,2597.01,11.9,509,3,sim,educacao,9500.0,48,0
102016,42,7186.52,14.6,811,3,sim,pessoal,71500.0,12,1
102017,40,5145.66,9.7,440,3,nao,veiculo,27200.0,48,0
102018,32,6374.47,15.9,433,0,nao,negocio,26600.0,36,0
102019,47,9474.79,15.9,618,2,sim,negocio,20500.0,36,0
102020,46,2599.23,5.1,653,0,sim,reforma,6300.0,24,0
102021,40,8492.92,2.2,502,1,nao,pessoal,24700.0,60,1
102022,31,1494.42,15.0,669,1,nao,veiculo,6400.0,48,0
102023,42,5740.0,,675,0,nao,negocio,43100.0,36,0
102024,39,2807.01,3.4,578,3,nao,pessoal,10500.0,36,1
102025,24,1829.66,4.2,904,0,nao,educacao,4500.0,24,0
102026,22,4161.38,4.7,696,0,nao,veiculo,13700.0,24,0
102027,47,6756.52,3.7,787,3,sim,reforma,32300.0,60,0
102028,18,,2.0,451,1,nao,pessoal,19800.0,36,1
102029,42,4285.67,,450,1,nao,pessoal,12900.0,12,1
102030,34,3733.36,8.7,700,2,nao,pessoal,6700.0,60,0
102031,56,5536.92,0.9,881,1,sim,negocio,37000.0,36,0
102032,34,4103.34,18.0,509,2,nao,reforma,12300.0,24,0
102033,48,5468.09,2.9,659,1,sim,reforma,22200.0,12,0
102034,35,,0.9,479,4,nao,negocio,9200.0,24,1
102035,41,5986.73,5.8,547,0,sim,pessoal,13700.0,36,0
102036,49,1676.17,2.9,665,0,sim,negocio,7900.0,60,0
102037,34,3230.16,12.4,576,1,nao,pessoal,5300.0,12,1
102038,52,1935.85,3.2,470,2,sim,pessoal,3400.0,24,0
102039,28,3749.29,0.6,467,1,nao,veiculo,32400.0,24,1
102040,44,9602.13,19.7,395,2,nao,negocio,55200.0,36,1
102041,51,3192.85,,702,1,sim,reforma,14300.0,48,0
102042,48,4354.33,2.6,718,0,sim,pessoal,8000.0,24,0
102043,63,,4.3,717,1,sim,negocio,25100.0,60,0
102044,31,1412.0,2.8,522,1,sim,educacao,4700.0,24,0
102045,23,2258.68,2.2,771,0,nao,reforma,6100.0,48,0
102046,28,3934.82,1.4,732,1,nao,veiculo,13100.0,36,0
102047,48,1412.0,1.4,641,2,sim,veiculo,2100.0,36,0
102048,46,,,620,0,nao,pessoal,2300.0,60,0
102049,41,6899.75,10.0,556,1,nao,reforma,28900.0,36,0
102050,27,5517.36,1.5,665,1,nao,pessoal,21300.0,48,0
102051,49,5039.72,3.3,850,0,sim,veiculo,20500.0,36,0
102052,25,5026.25,5.2,788,3,nao,veiculo,27900.0,48,0
102053,54,4664.44,14.1,607,1,sim,veiculo,22200.0,12,0
102054,74,5624.48,2.2,710,1,sim,educacao,48000.0,36,0
102055,44,3271.71,13.3,497,1,sim,veiculo,23200.0,60,0
102056,47,4282.26,5.7,735,0,sim,veiculo,15500.0,48,0
102057,34,2452.06,6.5,532,0,nao,pessoal,9400.0,60,0
102058,18,5609.91,2.0,730,0,nao,pessoal,22500.0,60,0
102059,33,7920.21,14.2,1000,0,nao,pessoal,11000.0,24,0
102060,27,6788.32,2.9,566,0,nao,pessoal,41300.0,48,1
102061,23,2404.83,0.0,1000,0,nao,veiculo,12000.0,60,0
102062,61,2452.45,0.2,704,0,sim,veiculo,3200.0,12,0
102063,43,7771.08,14.9,543,0,sim,negocio,68900.0,24,0
102064,45,5305.83,,537,1,sim,pessoal,14400.0,24,1
102065,36,4260.38,3.1,947,1,nao,pessoal,13800.0,60,0
102066,38,2568.92,22.0,704,1,nao,educacao,8300.0,60,0
102067,52,5237.15,9.0,566,0,sim,pessoal,16500.0,60,0
102068,40,2050.11,7.0,614,1,nao,reforma,30200.0,36,0
102069,46,5635.08,,696,2,nao,reforma,16900.0,48,0
102070,38,7770.79,5.6,639,0,sim,reforma,22400.0,12,0
102071,36,8720.8,5.2,685,0,nao,pessoal,30900.0,60,0
102072,23,4444.33,7.0,871,4,nao,pessoal,9300.0,60,0
102073,18,1412.0,2.0,493,0,nao,negocio,5900.0,36,0
102074,37,4010.48,2.0,724,1,nao,negocio,8600.0,12,0
102075,41,12217.12,3.4,631,1,sim,reforma,57700.0,60,0
102076,25,,1.0,575,0,nao,pessoal,3600.0,60,1
102077,40,3604.74,0.7,779,0,sim,veiculo,8900.0,60,0
102078,41,8194.41,10.2,450,1,nao,reforma,15700.0,36,0
102079,18,3931.59,2.0,332,0,nao,pessoal,10000.0,24,0
102080,29,12761.42,4.7,669,0,sim,negocio,15300.0,24,0
102081,45,2628.93,11.8,622,1,sim,negocio,2100.0,36,0
102082,45,,9.7,464,2,sim,pessoal,6600.0,60,0
102083,26,6148.55,5.2,418,1,nao,pessoal,8600.0,12,1
102084,42,1972.64,0.6,891,0,sim,veiculo,19500.0,36,0
102085,52,,0.5,700,0,sim,veiculo,10500.0,60,0
102086,49,3956.54,2.1,643,2,sim,veiculo,21200.0,24,0
102087,39,6509.42,4.4,925,1,sim,reforma,27400.0,36,0
102088,34,4867.49,14.4,773,1,nao,veiculo,9000.0,48,0
102089,32,4356.31,9.9,870,3,nao,pessoal,11800.0,36,0
102090,46,3186.55,,487,2,nao,pessoal,17400.0,36,1
102091,42,,0.8,482,3,sim,veiculo,39000.0,48,0
102092,48,37165.7,0.3,720,0,sim,veiculo,150000.0,24,0
102093,42,5569.52,,694,2,nao,negocio,13100.0,48,0
102094,50,4377.52,12.4,802,0,nao,pessoal,21800.0,60,0
102095,41,1844.46,2.1,428,0,sim,educacao,4500.0,12,1
102096,49,2888.85,2.9,731,1,nao,pessoal,18500.0,12,0
102097,50,3684.45,8.8,769,1,nao,reforma,23200.0,12,0
102098,30,2462.32,14.0,762,1,nao,pessoal,3800.0,48,0
102099,18,2775.35,1.2,587,1,nao,veiculo,11500.0,24,0
102100,59,11018.44,38.0,707,0,sim,veiculo,20000.0,36,0
102101,43,7644.72,,539,2,sim,educacao,44000.0,48,0
102102,19,2604.26,,602,1,nao,pessoal,4600.0,36,0
102103,31,1721.53,6.8,504,0,nao,pessoal,7300.0,36,0
102104,49,8559.37,4.2,541,1,nao,veiculo,46700.0,60,0
102105,37,3502.22,2.0,609,3,nao,reforma,12800.0,36,0
102106,34,1412.0,4.2,576,1,nao,pessoal,8300.0,60,1
102107,57,6131.86,2.2,541,0,nao,pessoal,25600.0,36,1
102108,27,5586.65,4.1,471,5,nao,reforma,50100.0,36,1
102109,30,1412.0,12.8,895,1,nao,veiculo,2600.0,24,0
102110,43,2446.28,6.6,575,3,nao,pessoal,6800.0,48,0
102111,45,3702.13,6.3,683,2,nao,pessoal,4100.0,36,0
102112,46,5955.16,1.9,411,0,sim,veiculo,17400.0,60,0
102113,51,3120.52,16.3,816,3,sim,negocio,5400.0,36,0
102114,42,2409.52,19.3,662,0,sim,reforma,3700.0,60,0
102115,46,,4.3,582,2,sim,educacao,8200.0,24,0
102116,37,,2.7,583,1,sim,reforma,7300.0,48,0
102117,41,5074.07,3.2,753,1,sim,veiculo,20700.0,24,0
102118,41,,14.9,300,2,nao,negocio,9500.0,12,1
102119,43,1829.95,3.4,533,2,nao,pessoal,11700.0,36,1
102120,49,6214.42,0.1,625,0,sim,educacao,38300.0,24,0
102121,47,4616.65,0.7,623,2,nao,pessoal,8200.0,12,0
102122,41,6254.89,0.4,966,1,sim,reforma,14000.0,24,0
102123,30,2465.04,5.8,596,0,nao,negocio,9700.0,60,0
102124,41,2431.98,11.7,769,2,nao,educacao,9600.0,60,0
102125,40,7871.07,2.7,876,2,nao,negocio,63100.0,60,0
102126,42,1647.86,5.0,727,0,sim,educacao,4900.0,12,0
102127,66,8247.95,,552,0,sim,veiculo,45800.0,24,1
102128,34,7177.91,6.1,473,2,nao,veiculo,23100.0,24,1
102129,45,6313.6,17.2,737,1,sim,veiculo,27400.0,48,0
102130,53,2838.76,9.4,854,0,sim,pessoal,12500.0,60,0
102131,41,2403.5,16.5,711,0,sim,veiculo,8300.0,36,0
102132,68,3691.86,3.1,800,1,nao,pessoal,7200.0,36,0
102133,35,1723.72,3.7,977,0,nao,negocio,7100.0,12,0
102134,44,2293.3,6.5,749,0,sim,reforma,11800.0,36,0
102135,30,4710.23,1.2,497,1,nao,pessoal,17600.0,60,1
102136,36,5082.37,19.7,647,0,nao,reforma,3400.0,48,0
102137,43,2161.51,7.9,818,2,sim,educacao,6800.0,48,0
102138,50,6010.62,1.0,608,3,nao,negocio,31600.0,36,1
102139,44,4996.76,,836,2,sim,pessoal,9700.0,36,0
102140,55,9507.67,2.5,631,1,sim,reforma,63100.0,24,0
102141,39,,13.6,683,2,nao,pessoal,12200.0,60,0
102142,36,6365.27,15.0,594,0,nao,educacao,18400.0,36,0
102143,72,5387.35,2.4,661,1,sim,negocio,21300.0,24,0
102144,45,6743.76,11.2,668,2,sim,pessoal,13600.0,36,0
102145,31,1648.48,2.0,431,3,nao,pessoal,10000.0,12,1
102146,32,3168.57,5.5,583,0,nao,pessoal,23700.0,12,0
102147,29,3192.81,0.8,480,0,nao,veiculo,5800.0,12,0
102148,51,3624.07,14.0,587,1,nao,pessoal,11300.0,60,0
102149,36,4539.31,2.6,537,0,sim,educacao,49500.0,24,1
102150,42,5397.92,12.9,772,2,nao,veiculo,36500.0,60,0
102151,39,4568.56,7.4,773,1,nao,veiculo,6100.0,24,0
102152,49,3721.61,2.4,713,2,sim,reforma,26200.0,36,0
102153,30,2204.46,9.9,475,1,nao,reforma,1000.0,60,0
102154,27,5810.72,1.2,627,1,sim,pessoal,29400.0,24,0
102155,43,4666.58,6.5,465,0,nao,educacao,9800.0,60,0
102156,47,2294.57,11.8,621,3,sim,reforma,10600.0,48,0
102157,44,3498.71,6.3,724,3,nao,pessoal,14200.0,12,0
102158,30,1412.0,5.6,769,2,nao,pessoal,5400.0,60,0
102159,48,4139.76,1.7,701,2,sim,educacao,20600.0,24,0
102160,31,3000.13,6.0,804,1,sim,pessoal,7800.0,24,0
102161,34,2531.4,12.5,674,3,sim,pessoal,6200.0,60,0
102162,29,7798.03,6.4,610,1,nao,veiculo,47700.0,24,0
102163,56,2194.11,2.2,754,1,nao,negocio,7700.0,48,0
102164,48,5987.65,0.4,758,1,nao,reforma,14900.0,12,0
102165,47,13376.16,1.7,572,1,sim,educacao,42100.0,60,0
102166,55,7494.42,14.8,689,0,nao,pessoal,22400.0,36,0
102167,74,4072.74,3.9,602,3,sim,educacao,11600.0,24,0
102168,19,1523.13,0.5,379,0,nao,veiculo,7000.0,60,1
102169,31,1581.91,5.6,697,2,nao,negocio,3300.0,48,0
102170,33,2735.21,1.4,472,0,sim,veiculo,23800.0,48,0
102171,30,2264.34,14.0,683,1,nao,reforma,9100.0,36,0
102172,27,2139.35,11.0,440,2,nao,negocio,2500.0,48,0
102173,36,2971.79,20.0,546,0,nao,negocio,12300.0,24,0
102174,25,2924.81,8.1,584,1,nao,pessoal,5900.0,36,0
102175,44,5082.43,1.4,796,0,sim,pessoal,17500.0,24,0
102176,41,1906.42,0.5,571,4,sim,reforma,6100.0,36,0
102177,46,2732.02,5.8,500,2,sim,pessoal,14400.0,12,1
102178,46,3641.72,0.4,687,0,sim,pessoal,19000.0,60,0
102179,47,3608.41,30.4,612,0,sim,pessoal,14400.0,24,0
102180,36,9763.68,3.1,743,3,sim,veiculo,107500.0,36,0
102181,65,4708.63,8.7,508,0,sim,veiculo,10700.0,48,0
102182,43,1585.02,4.2,667,1,sim,pessoal,12600.0,12,0
102183,18,3524.08,2.0,961,1,sim,veiculo,28500.0,24,0
102184,28,4347.05,6.4,609,0,nao,veiculo,18600.0,24,0
102185,19,2652.99,,664,2,sim,negocio,12200.0,12,1
102186,40,1910.62,11.0,424,0,nao,pessoal,11800.0,60,1
102187,39,9683.14,1.0,529,1,nao,educacao,28000.0,36,0
102188,34,1927.64,14.7,700,2,sim,negocio,5000.0,36,0
102189,64,5960.09,0.7,597,1,sim,veiculo,15900.0,12,0
102190,47,4485.33,,720,0,sim,reforma,18700.0,36,0
102191,49,5708.3,3.8,695,1,sim,pessoal,15100.0,24,0
102192,29,8340.41,0.1,469,0,nao,veiculo,18900.0,12,0
102193,28,4385.41,0.9,772,4,nao,pessoal,8200.0,36,0
102194,40,2738.84,0.1,478,1,nao,veiculo,5300.0,48,1
102195,42,6996.43,2.8,541,3,sim,negocio,16700.0,12,0
102196,18,1978.85,1.4,670,0,nao,pessoal,4800.0,12,0
102197,38,3982.62,5.5,844,1,sim,veiculo,14900.0,48,0
102198,40,1828.69,11.3,509,1,nao,reforma,4000.0,24,0
102199,37,2038.21,,659,2,nao,veiculo,9600.0,24,0
102200,30,3398.71,4.7,660,1,sim,veiculo,38700.0,60,0
102201,34,,0.2,725,1,sim,veiculo,31500.0,24,0
102202,38,1427.13,4.2,794,2,nao,veiculo,2600.0,48,0
102203,41,4950.66,1.3,587,2,sim,pessoal,14500.0,60,1
102204,47,2560.23,3.8,772,1,nao,veiculo,4200.0,24,0
102205,53,8377.0,5.7,813,3,sim,veiculo,33000.0,36,0
102206,36,2930.16,20.0,872,1,nao,pessoal,11900.0,36,0
102207,35,1894.14,19.0,705,2,nao,veiculo,7400.0,24,0
102208,45,4101.49,4.3,660,1,sim,veiculo,7600.0,24,0
102209,47,2427.48,8.8,578,0,nao,veiculo,5800.0,60,0
102210,35,7061.62,1.2,450,0,nao,veiculo,43900.0,24,0
102211,49,4103.2,5.1,604,0,sim,veiculo,18200.0,60,0
102212,52,3812.33,5.9,655,1,sim,educacao,7900.0,36,0
102213,56,5738.24,3.8,626,1,sim,veiculo,9300.0,36,0
102214,61,2384.38,2.6,718,1,sim,veiculo,8000.0,36,0
102215,30,1625.96,7.5,451,0,nao,veiculo,5300.0,36,0
102216,40,4661.75,0.8,616,1,sim,veiculo,7500.0,36,0
102217,40,2033.95,,899,1,nao,educacao,5900.0,36,0
102218,39,,0.2,769,1,nao,reforma,5300.0,60,0
102219,32,5368.0,0.2,720,1,sim,pessoal,13200.0,60,0
102220,22,3961.7,,691,2,nao,veiculo,10700.0,24,0
102221,41,1889.68,11.2,592,1,sim,pessoal,7800.0,12,1
102222,31,2380.33,2.8,412,2,nao,reforma,8800.0,60,0
102223,41,2290.94,8.0,699,0,nao,negocio,17000.0,24,0
102224,30,8776.78,5.9,322,3,sim,reforma,34600.0,60,1
102225,27,,,598,1,nao,veiculo,29700.0,12,0
102226,43,3054.48,0.5,640,5,nao,pessoal,4800.0,12,1
102227,42,5227.91,17.2,582,1,nao,pessoal,20000.0,24,0
102228,47,1905.76,3.8,922,1,nao,veiculo,5300.0,12,0
102229,66,2862.53,3.8,877,0,sim,negocio,15500.0,48,0
102230,43,4078.58,6.0,774,1,sim,veiculo,16600.0,24,0
102231,46,5098.79,,520,0,nao,negocio,45900.0,60,1
102232,27,3012.14,11.0,890,1,nao,veiculo,6000.0,24,0
102233,25,3546.18,3.1,720,2,nao,pessoal,8100.0,48,0
102234,59,4326.45,3.8,518,2,sim,reforma,18600.0,48,0
102235,29,2981.34,,644,1,nao,pessoal,9700.0,24,0
102236,27,2700.32,4.7,765,0,nao,pessoal,5400.0,60,0
102237,40,2945.72,1.0,562,1,nao,pessoal,12900.0,24,0
102238,39,4182.97,,658,1,sim,veiculo,10900.0,36,1
102239,29,4088.95,1.1,681,1,nao,pessoal,18800.0,24,1
102240,36,3965.9,3.8,497,2,sim,negocio,5000.0,36,1
102241,55,,5.4,605,0,sim,educacao,6400.0,12,0
102242,30,1907.37,5.8,507,1,nao,reforma,7300.0,24,0
102243,23,3748.38,7.0,753,0,nao,veiculo,14500.0,60,0
102244,51,9309.93,14.7,522,2,sim,pessoal,49600.0,60,0
102245,46,4323.67,2.8,678,1,sim,reforma,13100.0,60,0
102246,33,2735.03,7.8,459,1,nao,pessoal,12500.0,48,0
102247,21,3310.25,2.6,493,1,nao,veiculo,11100.0,48,0
102248,31,1790.53,2.7,486,1,sim,pessoal,9700.0,60,0
102249,39,7563.81,14.2,602,2,nao,veiculo,10500.0,36,0
102250,54,4591.87,3.9,663,0,sim,veiculo,3400.0,60,0
102251,28,2228.17,0.2,687,2,nao,veiculo,16500.0,36,1
102252,39,3359.25,2.4,410,0,nao,reforma,8400.0,36,0
102253,48,3038.35,7.4,618,3,sim,pessoal,3800.0,36,0
102254,18,5760.58,2.0,542,0,nao,pessoal,18300.0,12,1
102255,52,3707.77,,709,0,sim,veiculo,9500.0,24,0
102256,26,3415.76,,605,1,nao,reforma,14900.0,60,0
102257,44,5335.98,5.0,629,2,nao,pessoal,25100.0,36,0
102258,43,2561.65,23.4,543,1,nao,negocio,7000.0,12,0
102259,53,4609.88,3.0,864,1,nao,pessoal,28200.0,60,0
102260,47,4672.64,1.8,473,0,sim,pessoal,7900.0,60,0
102261,18,1412.0,2.0,588,0,nao,veiculo,1200.0,48,0
102262,31,3844.9,4.6,654,2,nao,pessoal,14700.0,24,0
102263,42,3713.35,26.0,607,2,nao,veiculo,11100.0,24,0
102264,38,3909.72,12.4,541,0,nao,pessoal,4400.0,60,0
102265,46,4054.68,3.2,404,0,sim,veiculo,20500.0,12,1
102266,49,,8.5,550,0,sim,pessoal,6000.0,24,0
102267,47,8383.98,5.6,515,1,sim,pessoal,27400.0,24,0
102268,37,1880.71,6.7,858,2,sim,veiculo,10400.0,48,1
102269,18,2319.69,2.0,934,0,nao,educacao,9500.0,24,0
102270,35,,1.6,633,3,sim,educacao,20000.0,60,1
102271,45,5125.18,0.1,457,2,sim,veiculo,13500.0,60,1
102272,27,4091.56,3.4,736,2,nao,negocio,15800.0,60,0
102273,48,18460.82,4.4,512,1,sim,pessoal,87700.0,24,1
102274,51,5809.16,0.8,569,1,nao,negocio,13800.0,36,0
102275,42,7093.08,9.7,558,1,nao,negocio,12600.0,48,1
102276,18,2364.89,2.0,575,2,nao,veiculo,13300.0,60,0
102277,25,1792.05,4.3,594,0,nao,pessoal,19100.0,24,0
102278,63,3486.11,10.8,469,1,sim,negocio,29900.0,24,1
102279,33,5074.05,3.8,549,1,nao,veiculo,3700.0,36,0
102280,18,3502.14,2.0,773,3,nao,pessoal,26000.0,48,0
102281,55,5172.98,10.4,636,2,sim,negocio,12400.0,24,0
102282,40,3309.87,4.6,656,0,sim,veiculo,34100.0,36,1
102283,53,3373.9,1.7,350,1,sim,veiculo,6300.0,24,1
102284,43,3487.38,0.1,763,4,sim,veiculo,6200.0,36,0
102285,46,5922.38,4.8,551,4,nao,negocio,20100.0,12,1
102286,44,6180.03,8.5,786,0,nao,veiculo,17000.0,36,0
102287,48,2334.39,,660,0,sim,negocio,6600.0,24,0
102288,67,6302.52,,567,5,sim,pessoal,38800.0,12,0
102289,52,2897.26,7.3,422,1,nao,reforma,21300.0,36,1
102290,21,3786.88,5.0,923,0,nao,veiculo,7500.0,12,0
102291,45,3539.82,0.3,744,2,nao,pessoal,33100.0,48,0
102292,54,9804.54,8.1,752,2,sim,pessoal,16400.0,36,0
102293,54,3292.74,9.2,876,1,sim,pessoal,8000.0,36,0
102294,35,3876.73,3.4,669,1,nao,pessoal,62000.0,12,0
102295,54,5785.11,0.9,816,1,sim,reforma,25300.0,12,0
102296,51,2562.5,,578,2,sim,pessoal,6000.0,48,0
102297,71,3981.23,7.0,736,3,sim,reforma,16300.0,12,0
102298,31,2889.67,4.2,558,0,nao,negocio,15400.0,12,0
102299,34,2617.27,2.8,574,2,nao,reforma,11200.0,48,0
102300,36,,2.2,653,2,nao,educacao,21100.0,24,0
102301,34,6400.26,1.1,475,2,sim,veiculo,13300.0,36,0
102302,29,2347.0,4.8,683,0,nao,negocio,5500.0,12,0
102303,18,3823.41,0.2,599,0,nao,educacao,7800.0,24,0
102304,35,4177.79,1.3,382,1,sim,pessoal,8900.0,60,0
102305,44,1805.04,0.7,581,0,sim,reforma,6500.0,48,0
102306,34,4619.44,2.5,595,0,sim,reforma,8500.0,24,0
102307,63,1904.52,1.0,751,2,sim,educacao,7900.0,24,0
102308,40,5260.62,1.7,677,4,nao,pessoal,26900.0,36,1
102309,55,,10.1,828,1,sim,veiculo,5300.0,36,0
102310,43,3867.76,0.3,708,2,sim,negocio,9300.0,36,1
102311,50,2033.6,4.1,568,0,sim,negocio,5200.0,24,0
102312,43,4118.07,1.7,632,3,sim,veiculo,12600.0,60,1
102313,56,6899.74,10.4,595,1,sim,veiculo,21900.0,60,0
102314,41,2416.17,,703,3,sim,pessoal,14600.0,48,0
102315,46,2847.2,7.8,648,1,nao,reforma,17900.0,60,0
102316,44,4997.63,5.8,558,0,sim,pessoal,10800.0,24,0
102317,37,4684.07,2.6,641,2,nao,negocio,24800.0,24,0
102318,45,1412.0,15.6,700,0,sim,veiculo,11300.0,24,0
102319,67,12555.2,8.7,509,0,nao,pessoal,90800.0,24,1
102320,37,4811.85,12.2,681,0,nao,pessoal,19000.0,12,0
102321,45,,7.1,435,1,nao,veiculo,19600.0,60,1
102322,55,3829.42,12.1,784,5,sim,veiculo,5800.0,60,0
102323,54,1493.64,8.5,709,2,sim,reforma,4100.0,36,0
102324,40,5397.28,,852,1,nao,veiculo,7700.0,48,0
102325,18,2051.9,2.0,495,3,nao,veiculo,14200.0,24,0
102326,46,5362.55,7.7,787,0,nao,pessoal,16000.0,12,0
102327,18,2482.53,2.0,762,1,nao,pessoal,8200.0,36,0
102328,58,4723.66,9.3,616,2,sim,pessoal,11400.0,48,0
102329,42,2486.45,9.3,591,1,sim,veiculo,3700.0,48,0
102330,52,6666.37,0.3,499,0,sim,educacao,35800.0,36,0
102331,29,1696.78,12.4,465,1,nao,pessoal,8000.0,60,1
102332,21,10061.33,,542,0,nao,reforma,61700.0,24,1
102333,43,13183.22,9.9,477,1,nao,pessoal,16100.0,24,1
102334,40,9141.12,11.5,847,0,nao,pessoal,70600.0,12,0
102335,34,7002.34,0.7,445,1,nao,pessoal,22700.0,60,0
102336,41,3594.88,,659,1,nao,veiculo,20100.0,36,0
102337,73,7871.61,2.2,697,2,sim,pessoal,5700.0,36,0
102338,50,3930.49,5.7,686,0,sim,negocio,17600.0,60,0
102339,53,1763.37,2.2,698,4,sim,pessoal,5900.0,36,0
102340,50,9472.78,0.1,763,2,sim,veiculo,29000.0,24,0
102341,58,7709.98,3.6,582,2,nao,negocio,25400.0,24,0
102342,38,3577.8,0.3,651,1,nao,pessoal,8800.0,36,1
102343,18,1427.28,2.0,602,1,nao,reforma,2100.0,48,1
102344,38,,2.3,809,1,nao,reforma,4300.0,60,1
102345,50,,10.0,913,1,nao,pessoal,5400.0,24,0
102346,28,5415.02,4.9,485,0,nao,pessoal,41600.0,48,1
102347,38,1507.06,1.2,376,0,sim,educacao,10200.0,12,1
102348,32,3966.95,2.0,714,1,nao,pessoal,15900.0,60,0
102349,58,2605.51,7.1,779,4,sim,pessoal,6800.0,24,0
102350,49,1871.59,0.9,894,1,sim,veiculo,22600.0,12,0
102351,48,,1.7,736,2,nao,pessoal,24400.0,24,0
102352,47,3344.09,0.2,821,0,nao,negocio,16700.0,60,0
102353,40,5905.02,,856,2,sim,negocio,9300.0,24,0
102354,42,1896.33,6.5,830,1,sim,negocio,7700.0,24,0
102355,26,2067.68,0.5,755,2,nao,pessoal,3400.0,24,1
102356,18,1412.0,2.0,473,2,nao,negocio,17200.0,60,1
102357,42,1412.0,26.0,639,0,sim,reforma,3000.0,36,0
102358,44,10463.88,1.0,679,4,sim,veiculo,25400.0,60,0
102359,55,13035.03,21.9,627,1,sim,reforma,30900.0,12,0
102360,59,4360.82,7.5,635,0,sim,educacao,12200.0,36,0
102361,59,2634.14,,844,5,sim,veiculo,13800.0,36,1
102362,28,2732.55,2.9,542,1,nao,veiculo,9600.0,24,0
